order_id,user_id,problem_id,correct,skill_id,skill_name,ms_first_response,answer_type,attempt_count,,original_problem_id
24827762,80807,158,1,533,函数与结构体,16303,java编程题,1,,46806
32809650,84981,158,1,533,函数与结构体,14730,java编程题,1,,46806
33353638,85054,158,1,533,函数与结构体,10625,java编程题,1,,46806
28750768,85646,158,0,533,函数与结构体,98282,java编程题,1,,46806
32614848,87606,158,1,533,函数与结构体,23656,java编程题,1,,46806
38281957,96230,158,1,533,函数与结构体,12658,java编程题,1,,46806
38225997,96244,158,0,533,函数与结构体,144351,java编程题,1,,46806
38153834,96255,158,1,533,函数与结构体,43985,java编程题,1,,46806
38163894,96257,158,1,533,函数与结构体,38580,java编程题,1,,46806
38291230,96262,158,1,533,函数与结构体,17031,java编程题,1,,46806
38192264,96264,158,1,533,函数与结构体,32745,java编程题,1,,46806
38266600,96273,158,1,533,函数与结构体,84008,java编程题,1,,46806
38182908,96274,158,1,533,函数与结构体,32750,java编程题,1,,46806
38236448,96278,158,1,533,函数与结构体,13328,java编程题,1,,46806
38139528,96281,158,1,533,函数与结构体,20532,java编程题,1,,46806
38272087,96288,158,1,533,函数与结构体,15813,java编程题,1,,46806
38219646,96292,158,1,533,函数与结构体,10192,java编程题,1,,46806
33164300,78675,159,1,533,函数与结构体,13039,java编程题,1,,46809
22848568,78811,159,1,533,函数与结构体,26314,java编程题,1,,46809
22848737,78814,159,1,533,函数与结构体,74438,java编程题,1,,46809
24311688,78816,159,1,533,函数与结构体,28516,java编程题,1,,46809
23000998,78834,159,0,533,函数与结构体,30508,java编程题,1,,46809
22870008,78836,159,0,533,函数与结构体,24594,java编程题,1,,46809
22867742,78837,159,1,533,函数与结构体,46264,java编程题,1,,46809
22859585,78839,159,0,533,函数与结构体,61143,java编程题,1,,46809
33389298,78918,159,0,533,函数与结构体,53131,java编程题,1,,46809
33283574,78922,159,0,533,函数与结构体,69819,java编程题,1,,46809
28101141,78970,159,0,533,函数与结构体,26914,java编程题,0,,46809
28113073,78980,159,0,533,函数与结构体,83818,java编程题,1,,46809
28122870,78986,159,1,533,函数与结构体,56133,java编程题,1,,46809
28186650,79013,159,1,533,函数与结构体,8994,java编程题,1,,46809
28175293,79014,159,1,533,函数与结构体,38142,java编程题,1,,46809
28276494,79018,159,1,533,函数与结构体,125127,java编程题,1,,46809
28191373,79021,159,0,533,函数与结构体,59434,java编程题,0,,46809
28091255,79022,159,0,533,函数与结构体,60617,java编程题,1,,46809
28172040,79031,159,1,533,函数与结构体,37703,java编程题,1,,46809
33269419,79058,159,1,533,函数与结构体,14594,java编程题,1,,46809
33273988,79064,159,1,533,函数与结构体,13026,java编程题,1,,46809
33520083,79617,159,1,533,函数与结构体,23625,java编程题,1,,46809
33613698,79666,159,1,533,函数与结构体,63189,java编程题,1,,46809
33001068,79744,159,1,533,函数与结构体,46320,java编程题,1,,46809
33579220,79746,159,1,533,函数与结构体,10474,java编程题,1,,46809
32573074,79762,159,1,533,函数与结构体,86667,java编程题,1,,46809
32784238,79764,159,1,533,函数与结构体,24120,java编程题,1,,46809
21982199,80173,159,0,533,函数与结构体,55024,java编程题,1,,46809
22319478,80177,159,1,533,函数与结构体,38642,java编程题,1,,46809
22869526,80717,159,1,533,函数与结构体,88003,java编程题,1,,46809
33574289,84316,159,0,533,函数与结构体,35186,java编程题,1,,46809
38233256,96226,159,0,533,函数与结构体,53131,java编程题,1,,46809
38282581,96230,159,0,533,函数与结构体,69819,java编程题,1,,46809
38172892,96235,159,0,533,函数与结构体,26914,java编程题,0,,46809
38228757,96245,159,0,533,函数与结构体,83818,java编程题,1,,46809
38189234,96251,159,1,533,函数与结构体,56133,java编程题,1,,46809
38173620,96258,159,1,533,函数与结构体,8994,java编程题,1,,46809
38290116,96262,159,1,533,函数与结构体,125127,java编程题,1,,46809
38167863,96265,159,0,533,函数与结构体,59434,java编程题,0,,46809
38186246,96266,159,0,533,函数与结构体,60617,java编程题,1,,46809
38267711,96273,159,1,533,函数与结构体,37703,java编程题,1,,46809
38139527,96281,159,1,533,函数与结构体,14594,java编程题,1,,46809
38178068,96287,159,1,533,函数与结构体,13026,java编程题,1,,46809
32835270,70677,160,1,413,字符串,37206,java编程题,1,,46812
33749151,70677,160,1,413,字符串,20093,java编程题,1,,46812
32256279,70872,160,0,413,字符串,29469,java编程题,0,,46812
22865009,78833,160,1,413,字符串,28999,java编程题,1,,46812
23079525,78836,160,1,413,字符串,112326,java编程题,1,,46812
34259865,78913,160,1,413,字符串,113642,java编程题,1,,46812
33383518,78917,160,1,413,字符串,27777,java编程题,1,,46812
22849056,78928,160,1,413,字符串,40532,java编程题,1,,46812
28234124,78982,160,0,413,字符串,292774,java编程题,1,,46812
28122850,78986,160,1,413,字符串,39568,java编程题,1,,46812
28187639,78987,160,1,413,字符串,24396,java编程题,1,,46812
28271703,78992,160,0,413,字符串,1226813,java编程题,1,,46812
28249597,79023,160,1,413,字符串,14456,java编程题,1,,46812
28184255,79029,160,1,413,字符串,15590,java编程题,1,,46812
33292689,79071,160,1,413,字符串,45031,java编程题,1,,46812
33406167,79074,160,1,413,字符串,30498,java编程题,1,,46812
33399782,79614,160,1,413,字符串,17367,java编程题,1,,46812
33520077,79617,160,1,413,字符串,17266,java编程题,1,,46812
33538701,79620,160,1,413,字符串,23859,java编程题,1,,46812
33516996,79627,160,1,413,字符串,68016,java编程题,1,,46812
32615095,79735,160,1,413,字符串,8751,java编程题,1,,46812
32871323,79761,160,0,413,字符串,25171,java编程题,1,,46812
32862855,79776,160,1,413,字符串,22114,java编程题,1,,46812
21982327,80173,160,1,413,字符串,41033,java编程题,1,,46812
22081837,80176,160,0,413,字符串,28355,java编程题,0,,46812
22866784,80717,160,0,413,字符串,65174,java编程题,1,,46812
32032914,84320,160,0,413,字符串,74408,java编程题,1,,46812
33813892,85088,160,1,413,字符串,76445,java编程题,1,,46812
28804959,85656,160,0,413,字符串,80484,java编程题,1,,46812
38141196,96221,160,1,413,字符串,113642,java编程题,1,,46812
38306451,96225,160,1,413,字符串,27777,java编程题,1,,46812
38159806,96247,160,0,413,字符串,292774,java编程题,1,,46812
38189235,96251,160,1,413,字符串,39568,java编程题,1,,46812
38247877,96256,160,0,413,字符串,1226813,java编程题,1,,46812
38134603,96267,160,1,413,字符串,14456,java编程题,1,,46812
38223676,96271,160,1,413,字符串,15590,java编程题,1,,46812
38252562,96293,160,1,413,字符串,45031,java编程题,1,,46812
38287363,96295,160,1,413,字符串,30498,java编程题,1,,46812
35396970,70363,161,1,413_534,字符串_模拟,27110,java编程题,1,,46815
33749012,70677,161,1,413_534,字符串_模拟,25628,java编程题,1,,46815
22864535,78839,161,0,413_534,字符串_模拟,31564,java编程题,1,,46815
33271822,78915,161,1,413_534,字符串_模拟,216992,java编程题,1,,46815
33383602,78917,161,1,413_534,字符串_模拟,11992,java编程题,1,,46815
28237959,79019,161,1,413_534,字符串_模拟,5656,java编程题,1,,46815
28273232,79020,161,1,413_534,字符串_模拟,797802,java编程题,1,,46815
28116679,79021,161,0,413_534,字符串_模拟,32759,java编程题,1,,46815
28240585,79026,161,1,413_534,字符串_模拟,154571,java编程题,1,,46815
28118541,79029,161,1,413_534,字符串_模拟,25844,java编程题,1,,46815
34145081,79063,161,1,413_534,字符串_模拟,22151,java编程题,1,,46815
33292739,79071,161,1,413_534,字符串_模拟,11313,java编程题,1,,46815
33298989,79074,161,0,413_534,字符串_模拟,13950,java编程题,1,,46815
33632518,79613,161,0,413_534,字符串_模拟,48859,java编程题,1,,46815
33608607,79619,161,0,413_534,字符串_模拟,31582,java编程题,1,,46815
33626667,79621,161,0,413_534,字符串_模拟,74338,java编程题,1,,46815
33545582,79623,161,0,413_534,字符串_模拟,41185,java编程题,1,,46815
33955164,79683,161,1,413_534,字符串_模拟,22686,java编程题,1,,46815
32852092,79745,161,1,413_534,字符串_模拟,2092688,java编程题,1,,46815
32857708,79763,161,1,413_534,字符串_模拟,16504,java编程题,1,,46815
22866403,80717,161,1,413_534,字符串_模拟,98129,java编程题,1,,46815
22869200,80717,161,1,413_534,字符串_模拟,48267,java编程题,1,,46815
22868276,80718,161,0,413_534,字符串_模拟,20735,java编程题,1,,46815
33575135,84310,161,1,413_534,字符串_模拟,24219,java编程题,1,,46815
33351413,84311,161,0,413_534,字符串_模拟,3273,java编程题,0,,46815
33352392,85054,161,0,413_534,字符串_模拟,9373,java编程题,1,,46815
38203467,96223,161,1,413_534,字符串_模拟,216992,java编程题,1,,46815
38306449,96225,161,1,413_534,字符串_模拟,11992,java编程题,1,,46815
38216359,96263,161,1,413_534,字符串_模拟,5656,java编程题,1,,46815
38191200,96264,161,1,413_534,字符串_模拟,797802,java编程题,1,,46815
38167854,96265,161,0,413_534,字符串_模拟,32759,java编程题,1,,46815
38256059,96269,161,1,413_534,字符串_模拟,154571,java编程题,1,,46815
38224965,96271,161,1,413_534,字符串_模拟,25844,java编程题,1,,46815
38197763,96286,161,1,413_534,字符串_模拟,22151,java编程题,1,,46815
38252567,96293,161,1,413_534,字符串_模拟,11313,java编程题,1,,46815
38288032,96295,161,0,413_534,字符串_模拟,13950,java编程题,1,,46815
22865915,77960,162,0,413_539_536,字符串_素数_质数,210642,java编程题,0,,46818
28107316,78073,162,1,413_539_536,字符串_素数_质数,15855,java编程题,1,,46818
31500093,78673,162,1,413_539_536,字符串_素数_质数,7969,java编程题,1,,46818
33164189,78675,162,1,413_539_536,字符串_素数_质数,17258,java编程题,1,,46818
23897183,78805,162,1,413_539_536,字符串_素数_质数,23844,java编程题,1,,46818
22848717,78806,162,0,413_539_536,字符串_素数_质数,27736,java编程题,1,,46818
22848345,78811,162,1,413_539_536,字符串_素数_质数,33610,java编程题,1,,46818
22859153,78844,162,0,413_539_536,字符串_素数_质数,11922,java编程题,1,,46818
22864812,78844,162,0,413_539_536,字符串_素数_质数,20954,java编程题,1,,46818
33383470,78917,162,0,413_539_536,字符串_素数_质数,31691,java编程题,1,,46818
33544039,78918,162,1,413_539_536,字符串_素数_质数,19297,java编程题,1,,46818
33513028,78919,162,1,413_539_536,字符串_素数_质数,13406,java编程题,1,,46818
22848866,78928,162,1,413_539_536,字符串_素数_质数,43549,java编程题,1,,46818
28238009,78981,162,1,413_539_536,字符串_素数_质数,30609,java编程题,1,,46818
28186596,78987,162,0,413_539_536,字符串_素数_质数,25973,java编程题,1,,46818
28113819,79027,162,0,413_539_536,字符串_素数_质数,48140,java编程题,1,,46818
28672711,79030,162,0,413_539_536,字符串_素数_质数,80409,java编程题,1,,46818
28241738,79034,162,1,413_539_536,字符串_素数_质数,62953,java编程题,1,,46818
33270426,79056,162,0,413_539_536,字符串_素数_质数,49831,java编程题,1,,46818
33393264,79060,162,1,413_539_536,字符串_素数_质数,11831,java编程题,1,,46818
34690474,79067,162,1,413_539_536,字符串_素数_质数,39498,java编程题,1,,46818
33386115,79073,162,1,413_539_536,字符串_素数_质数,15376,java编程题,1,,46818
33515666,79075,162,1,413_539_536,字符串_素数_质数,25739,java编程题,1,,46818
33628633,79623,162,1,413_539_536,字符串_素数_质数,38741,java编程题,1,,46818
33627097,79662,162,0,413_539_536,字符串_素数_质数,22944,java编程题,1,,46818
33951581,79683,162,0,413_539_536,字符串_素数_质数,28249,java编程题,1,,46818
32860509,79740,162,1,413_539_536,字符串_素数_质数,30524,java编程题,1,,46818
32857698,79763,162,1,413_539_536,字符串_素数_质数,51735,java编程题,1,,46818
33000376,79768,162,1,413_539_536,字符串_素数_质数,25225,java编程题,1,,46818
33606681,79773,162,1,413_539_536,字符串_素数_质数,16969,java编程题,1,,46818
30596750,84311,162,0,413_539_536,字符串_素数_质数,45408,java编程题,1,,46818
33573963,84316,162,0,413_539_536,字符串_素数_质数,47264,java编程题,1,,46818
38156056,96210,162,1,413_539_536,字符串_素数_质数,15855,java编程题,1,,46818
38306448,96225,162,0,413_539_536,字符串_素数_质数,31691,java编程题,1,,46818
38233264,96226,162,1,413_539_536,字符串_素数_质数,19297,java编程题,1,,46818
38295881,96227,162,1,413_539_536,字符串_素数_质数,13406,java编程题,1,,46818
38189878,96246,162,1,413_539_536,字符串_素数_质数,30609,java编程题,1,,46818
38240622,96270,162,0,413_539_536,字符串_素数_质数,48140,java编程题,1,,46818
38225526,96272,162,0,413_539_536,字符串_素数_质数,80409,java编程题,1,,46818
38302025,96276,162,1,413_539_536,字符串_素数_质数,62953,java编程题,1,,46818
38188704,96279,162,0,413_539_536,字符串_素数_质数,49831,java编程题,1,,46818
38199896,96283,162,1,413_539_536,字符串_素数_质数,11831,java编程题,1,,46818
38299952,96289,162,1,413_539_536,字符串_素数_质数,39498,java编程题,1,,46818
38136304,96294,162,1,413_539_536,字符串_素数_质数,15376,java编程题,1,,46818
38212431,96296,162,1,413_539_536,字符串_素数_质数,25739,java编程题,1,,46818
22865656,71066,163,0,413_534,字符串_模拟,35688,java编程题,1,,46821
35506826,71881,163,1,413_534,字符串_模拟,15912,java编程题,1,,46821
22847802,78806,163,0,413_534,字符串_模拟,28734,java编程题,1,,46821
22848218,78810,163,0,413_534,字符串_模拟,81766,java编程题,0,,46821
22868331,78835,163,0,413_534,字符串_模拟,17297,java编程题,0,,46821
22866616,78837,163,0,413_534,字符串_模拟,34670,java编程题,1,,46821
22865341,78839,163,0,413_534,字符串_模拟,21610,java编程题,1,,46821
33536239,78903,163,1,413_534,字符串_模拟,10247,java编程题,1,,46821
33395976,78909,163,1,413_534,字符串_模拟,17318,java编程题,1,,46821
33512923,78919,163,1,413_534,字符串_模拟,36750,java编程题,1,,46821
33401683,78921,163,1,413_534,字符串_模拟,14165,java编程题,1,,46821
33283944,78922,163,1,413_534,字符串_模拟,60060,java编程题,1,,46821
33404643,78923,163,0,413_534,字符串_模拟,64109,java编程题,1,,46821
28106988,78972,163,1,413_534,字符串_模拟,27109,java编程题,1,,46821
28106742,78984,163,1,413_534,字符串_模拟,307985,java编程题,1,,46821
28244419,78984,163,1,413_534,字符串_模拟,49656,java编程题,1,,46821
30887732,79015,163,1,413_534,字符串_模拟,19478,java编程题,1,,46821
28106912,79023,163,1,413_534,字符串_模拟,15056,java编程题,1,,46821
28247982,79027,163,1,413_534,字符串_模拟,27797,java编程题,1,,46821
33381550,79054,163,1,413_534,字符串_模拟,5550,java编程题,1,,46821
33629512,79055,163,1,413_534,字符串_模拟,14344,java编程题,1,,46821
33548723,79057,163,0,413_534,字符串_模拟,33727,java编程题,1,,46821
33397373,79064,163,1,413_534,字符串_模拟,8543,java编程题,1,,46821
33528141,79069,163,0,413_534,字符串_模拟,42198,java编程题,1,,46821
33300713,79074,163,1,413_534,字符串_模拟,17139,java编程题,1,,46821
33515672,79075,163,1,413_534,字符串_模拟,20716,java编程题,1,,46821
33632675,79613,163,1,413_534,字符串_模拟,22308,java编程题,1,,46821
33545785,79623,163,0,413_534,字符串_模拟,42049,java编程题,1,,46821
33664708,79675,163,1,413_534,字符串_模拟,21366,java编程题,1,,46821
33509487,79681,163,1,413_534,字符串_模拟,29389,java编程题,1,,46821
33502756,79682,163,1,413_534,字符串_模拟,57563,java编程题,1,,46821
33954081,79683,163,0,413_534,字符串_模拟,33460,java编程题,1,,46821
32626191,79736,163,1,413_534,字符串_模拟,16234,java编程题,1,,46821
32839301,79750,163,1,413_534,字符串_模拟,32075,java编程题,1,,46821
33667964,79990,163,1,413_534,字符串_模拟,14932,java编程题,1,,46821
21365549,80171,163,0,413_534,字符串_模拟,50011,java编程题,1,,46821
21224691,80179,163,0,413_534,字符串_模拟,28421,java编程题,1,,46821
22865935,80718,163,1,413_534,字符串_模拟,20375,java编程题,1,,46821
33575503,84310,163,0,413_534,字符串_模拟,40234,java编程题,1,,46821
38222223,96211,163,1,413_534,字符串_模拟,10247,java编程题,1,,46821
38269384,96217,163,1,413_534,字符串_模拟,17318,java编程题,1,,46821
38296663,96227,163,1,413_534,字符串_模拟,36750,java编程题,1,,46821
38147756,96229,163,1,413_534,字符串_模拟,14165,java编程题,1,,46821
38282578,96230,163,1,413_534,字符串_模拟,60060,java编程题,1,,46821
38170005,96231,163,0,413_534,字符串_模拟,64109,java编程题,1,,46821
38195314,96237,163,1,413_534,字符串_模拟,27109,java编程题,1,,46821
38257544,96249,163,1,413_534,字符串_模拟,49656,java编程题,1,,46821
38258487,96249,163,1,413_534,字符串_模拟,307985,java编程题,1,,46821
38298059,96259,163,1,413_534,字符串_模拟,19478,java编程题,1,,46821
38134598,96267,163,1,413_534,字符串_模拟,15056,java编程题,1,,46821
38239637,96270,163,1,413_534,字符串_模拟,27797,java编程题,1,,46821
38238248,96277,163,1,413_534,字符串_模拟,5550,java编程题,1,,46821
38235862,96278,163,1,413_534,字符串_模拟,14344,java编程题,1,,46821
38152567,96280,163,0,413_534,字符串_模拟,33727,java编程题,1,,46821
38177468,96287,163,1,413_534,字符串_模拟,8543,java编程题,1,,46821
38143721,96291,163,0,413_534,字符串_模拟,42198,java编程题,1,,46821
38288037,96295,163,1,413_534,字符串_模拟,17139,java编程题,1,,46821
38212432,96296,163,1,413_534,字符串_模拟,20716,java编程题,1,,46821
35480204,70363,164,1,413_534,字符串_模拟,16659,java编程题,1,,46824
32835244,70677,164,1,413_534,字符串_模拟,33293,java编程题,1,,46824
33748048,70677,164,1,413_534,字符串_模拟,136197,java编程题,1,,46824
32891289,70707,164,1,413_534,字符串_模拟,374610,java编程题,1,,46824
22866643,71066,164,1,413_534,字符串_模拟,42297,java编程题,1,,46824
22849015,78809,164,0,413_534,字符串_模拟,45579,java编程题,1,,46824
33293038,78913,164,0,413_534,字符串_模拟,5297,java编程题,1,,46824
28236533,78970,164,1,413_534,字符串_模拟,20588,java编程题,1,,46824
28274410,78978,164,1,413_534,字符串_模拟,22780,java编程题,1,,46824
28122991,78979,164,1,413_534,字符串_模拟,50682,java编程题,1,,46824
28245255,78982,164,1,413_534,字符串_模拟,13650,java编程题,1,,46824
28542480,79016,164,1,413_534,字符串_模拟,40307,java编程题,1,,46824
28218554,79022,164,1,413_534,字符串_模拟,8263,java编程题,1,,46824
28107466,79031,164,0,413_534,字符串_模拟,115139,java编程题,1,,46824
28105044,79034,164,1,413_534,字符串_模拟,73304,java编程题,1,,46824
33393065,79060,164,0,413_534,字符串_模拟,8152,java编程题,1,,46824
33528208,79069,164,1,413_534,字符串_模拟,18507,java编程题,1,,46824
33509569,79614,164,1,413_534,字符串_模拟,66794,java编程题,1,,46824
33630099,79618,164,0,413_534,字符串_模拟,15219,java编程题,0,,46824
33608678,79619,164,0,413_534,字符串_模拟,29170,java编程题,1,,46824
33628225,79665,164,1,413_534,字符串_模拟,19157,java编程题,1,,46824
33632491,79668,164,1,413_534,字符串_模拟,15273,java编程题,1,,46824
34067887,79683,164,1,413_534,字符串_模拟,17967,java编程题,1,,46824
32573768,79762,164,1,413_534,字符串_模拟,21222,java编程题,1,,46824
32805967,79774,164,1,413_534,字符串_模拟,28244,java编程题,1,,46824
22868848,80717,164,1,413_534,字符串_模拟,86394,java编程题,1,,46824
38141834,96221,164,0,413_534,字符串_模拟,5297,java编程题,1,,46824
38171589,96235,164,1,413_534,字符串_模拟,20588,java编程题,1,,46824
38273643,96243,164,1,413_534,字符串_模拟,22780,java编程题,1,,46824
38225995,96244,164,1,413_534,字符串_模拟,50682,java编程题,1,,46824
38159810,96247,164,1,413_534,字符串_模拟,13650,java编程题,1,,46824
38145052,96260,164,1,413_534,字符串_模拟,40307,java编程题,1,,46824
38185097,96266,164,1,413_534,字符串_模拟,8263,java编程题,1,,46824
38267697,96273,164,0,413_534,字符串_模拟,115139,java编程题,1,,46824
38303006,96276,164,1,413_534,字符串_模拟,73304,java编程题,1,,46824
38199895,96283,164,0,413_534,字符串_模拟,8152,java编程题,1,,46824
38143722,96291,164,1,413_534,字符串_模拟,18507,java编程题,1,,46824
33029934,64525,165,0,413,字符串,64927,java编程题,1,,46827
32183816,75169,165,0,413,字符串,76114,java编程题,1,,46827
20422158,78675,165,0,413,字符串,23016,java编程题,1,,46827
23895711,78816,165,0,413,字符串,117410,java编程题,1,,46827
22868678,78836,165,0,413,字符串,69017,java编程题,1,,46827
22867573,78837,165,1,413,字符串,36029,java编程题,1,,46827
33383576,78917,165,1,413,字符串,9217,java编程题,1,,46827
33389064,78918,165,0,413,字符串,60934,java编程题,1,,46827
33512983,78919,165,1,413,字符串,16531,java编程题,1,,46827
33276992,78926,165,1,413,字符串,18891,java编程题,1,,46827
28101408,78970,165,0,413,字符串,22614,java编程题,1,,46827
28245217,78977,165,1,413,字符串,19712,java编程题,1,,46827
28436522,78978,165,1,413,字符串,23938,java编程题,1,,46827
28236334,78979,165,0,413,字符串,42571,java编程题,1,,46827
28273384,78988,165,1,413,字符串,14766,java编程题,1,,46827
28273406,78992,165,1,413,字符串,79891,java编程题,1,,46827
28105440,79012,165,1,413,字符串,16089,java编程题,1,,46827
28106021,79013,165,0,413,字符串,120761,java编程题,1,,46827
28175228,79014,165,0,413,字符串,35428,java编程题,1,,46827
30887683,79015,165,1,413,字符串,30184,java编程题,1,,46827
28276481,79018,165,1,413,字符串,57597,java编程题,1,,46827
28172025,79031,165,1,413,字符串,31099,java编程题,1,,46827
28268167,79033,165,1,413,字符串,44014,java编程题,1,,46827
33381118,79054,165,0,413,字符串,10190,java编程题,1,,46827
33298730,79059,165,0,413,字符串,25531,java编程题,1,,46827
33633844,79661,165,1,413,字符串,23337,java编程题,1,,46827
33620982,79663,165,1,413,字符串,35750,java编程题,1,,46827
32867382,79747,165,1,413,字符串,14006,java编程题,1,,46827
32851918,79765,165,1,413,字符串,56485,java编程题,1,,46827
23895642,80651,165,0,413,字符串,20187,java编程题,1,,46827
32030250,84320,165,0,413,字符串,161884,java编程题,1,,46827
33132233,84327,165,1,413,字符串,29530,java编程题,1,,46827
38306452,96225,165,1,413,字符串,9217,java编程题,1,,46827
38233261,96226,165,0,413,字符串,60934,java编程题,1,,46827
38296660,96227,165,1,413,字符串,16531,java编程题,1,,46827
38277521,96232,165,1,413,字符串,18891,java编程题,1,,46827
38172891,96235,165,0,413,字符串,22614,java编程题,1,,46827
38157489,96242,165,1,413,字符串,19712,java编程题,1,,46827
38274884,96243,165,1,413,字符串,23938,java编程题,1,,46827
38226007,96244,165,0,413,字符串,42571,java编程题,1,,46827
38249326,96252,165,1,413,字符串,14766,java编程题,1,,46827
38247876,96256,165,1,413,字符串,79891,java编程题,1,,46827
38164972,96257,165,1,413,字符串,16089,java编程题,1,,46827
38174757,96258,165,0,413,字符串,120761,java编程题,1,,46827
38297356,96259,165,1,413,字符串,30184,java编程题,1,,46827
38290115,96262,165,1,413,字符串,57597,java编程题,1,,46827
38267709,96273,165,1,413,字符串,31099,java编程题,1,,46827
38300536,96275,165,1,413,字符串,44014,java编程题,1,,46827
38238242,96277,165,0,413,字符串,10190,java编程题,1,,46827
38309819,96282,165,0,413,字符串,25531,java编程题,1,,46827
35480008,70363,166,0,413_534,字符串_模拟,37238,java编程题,0,,46830
32891259,70707,166,1,413_534,字符串_模拟,90400,java编程题,1,,46830
32829614,75169,166,0,413_534,字符串_模拟,30701,java编程题,1,,46830
28183499,78073,166,1,413_534,字符串_模拟,161325,java编程题,1,,46830
23893853,78816,166,0,413_534,字符串_模拟,103892,java编程题,1,,46830
22867911,78835,166,0,413_534,字符串_模拟,52704,java编程题,1,,46830
22870300,78836,166,1,413_534,字符串_模拟,122658,java编程题,1,,46830
33296798,78920,166,1,413_534,字符串_模拟,14292,java编程题,1,,46830
28107513,78983,166,1,413_534,字符串_模拟,241900,java编程题,1,,46830
28248916,78985,166,1,413_534,字符串_模拟,16594,java编程题,1,,46830
28110181,78990,166,1,413_534,字符串_模拟,45453,java编程题,1,,46830
28105463,79012,166,1,413_534,字符串_模拟,16225,java编程题,1,,46830
28237860,79019,166,0,413_534,字符串_模拟,22000,java编程题,1,,46830
33412678,79059,166,1,413_534,字符串_模拟,24064,java编程题,1,,46830
33223400,79062,166,1,413_534,字符串_模拟,17833,java编程题,1,,46830
33274011,79064,166,1,413_534,字符串_模拟,11316,java编程题,1,,46830
33270440,79068,166,1,413_534,字符串_模拟,71758,java编程题,1,,46830
33622705,79071,166,1,413_534,字符串_模拟,20797,java编程题,1,,46830
33268036,79217,166,1,413_534,字符串_模拟,27997,java编程题,1,,46830
35174984,79319,166,1,413_534,字符串_模拟,29122,java编程题,1,,46830
33634072,79626,166,1,413_534,字符串_模拟,41169,java编程题,1,,46830
33628136,79665,166,1,413_534,字符串_模拟,34819,java编程题,1,,46830
32852044,79745,166,1,413_534,字符串_模拟,337657,java编程题,1,,46830
32829110,79749,166,1,413_534,字符串_模拟,18521,java编程题,1,,46830
32857609,79763,166,0,413_534,字符串_模拟,446722,java编程题,1,,46830
33000425,79768,166,1,413_534,字符串_模拟,14492,java编程题,1,,46830
22798580,80173,166,0,413_534,字符串_模拟,36168,java编程题,1,,46830
21294842,80179,166,1,413_534,字符串_模拟,43219,java编程题,1,,46830
21496114,80181,166,0,413_534,字符串_模拟,23291,java编程题,1,,46830
24827768,80807,166,1,413_534,字符串_模拟,15149,java编程题,1,,46830
22058101,81541,166,1,413_534,字符串_模拟,26041,java编程题,1,,46830
33575030,84316,166,1,413_534,字符串_模拟,9906,java编程题,1,,46830
33351623,85054,166,1,413_534,字符串_模拟,170026,java编程题,1,,46830
33814549,85088,166,1,413_534,字符串_模拟,19022,java编程题,1,,46830
38155114,96210,166,1,413_534,字符串_模拟,161325,java编程题,1,,46830
38210595,96228,166,1,413_534,字符串_模拟,14292,java编程题,1,,46830
38289451,96248,166,1,413_534,字符串_模拟,241900,java编程题,1,,46830
38243808,96250,166,1,413_534,字符串_模拟,16594,java编程题,1,,46830
38205930,96254,166,1,413_534,字符串_模拟,45453,java编程题,1,,46830
38164971,96257,166,1,413_534,字符串_模拟,16225,java编程题,1,,46830
38216363,96263,166,0,413_534,字符串_模拟,22000,java编程题,1,,46830
38309180,96282,166,1,413_534,字符串_模拟,24064,java编程题,1,,46830
38243127,96285,166,1,413_534,字符串_模拟,17833,java编程题,1,,46830
38178069,96287,166,1,413_534,字符串_模拟,11316,java编程题,1,,46830
38255315,96290,166,1,413_534,字符串_模拟,71758,java编程题,1,,46830
38251923,96293,166,1,413_534,字符串_模拟,20797,java编程题,1,,46830
38162951,96297,166,1,413_534,字符串_模拟,27997,java编程题,1,,46830
33748398,70677,167,1,413_534_540,字符串_模拟_枚举,49740,java编程题,1,,46833
32829668,75169,167,1,413_534_540,字符串_模拟_枚举,13288,java编程题,1,,46833
22848024,78811,167,1,413_534_540,字符串_模拟_枚举,36641,java编程题,1,,46833
22869608,78834,167,0,413_534_540,字符串_模拟_枚举,29422,java编程题,1,,46833
22869178,78836,167,0,413_534_540,字符串_模拟_枚举,67157,java编程题,1,,46833
22861247,78840,167,1,413_534_540,字符串_模拟_枚举,22000,java编程题,1,,46833
22867684,78842,167,0,413_534_540,字符串_模拟_枚举,47078,java编程题,1,,46833
22864715,78845,167,0,413_534_540,字符串_模拟_枚举,56533,java编程题,1,,46833
33288801,78906,167,0,413_534_540,字符串_模拟_枚举,51529,java编程题,1,,46833
33384330,78907,167,1,413_534_540,字符串_模拟_枚举,23928,java编程题,1,,46833
33383274,78908,167,1,413_534_540,字符串_模拟_枚举,22901,java编程题,1,,46833
28274297,78978,167,1,413_534_540,字符串_模拟_枚举,113219,java编程题,1,,46833
28159326,78983,167,1,413_534_540,字符串_模拟_枚举,76677,java编程题,1,,46833
28253486,78987,167,1,413_534_540,字符串_模拟_枚举,22893,java编程题,1,,46833
28128030,78989,167,0,413_534_540,字符串_模拟_枚举,31477,java编程题,1,,46833
28175442,79012,167,1,413_534_540,字符串_模拟_枚举,33606,java编程题,1,,46833
28266528,79021,167,1,413_534_540,字符串_模拟_枚举,73554,java编程题,1,,46833
